id,datetimestamp,amount,convertedvalue,category,currency,name,description,accountid
539,2024-05-14,-4.45,-4.45,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1034313557384/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
540,2024-05-14,-26.31,-26.31,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1034332632332/PP.5524.PP/. MILES Mobility GmbH. Ihr Einkauf bei MILES Mobility GmbH ",1
541,2024-05-14,-37.59,-37.59,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1034332839118/PP.5524.PP/. Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
542,2024-05-14,-3.73,-3.73,Food,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1034332848767 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
543,2024-05-14,-0.49,-0.49,Entertainment,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1034355572550/PP.5524.PP/. Google Payment Ireland Ltd.. Ihr Einkauf bei Google Payment Ireland Ltd. ",1
544,2024-05-14,-5.2,-5.2,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1034364445550/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
545,2024-05-14,-135.47,-135.47,Other,EUR,Kleintierklinik//Stuttgart/DE,"2024-05-13T16:12 Debitk.0 2026-12 ",1
546,2024-05-14,-8.5,-8.5,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-7060551-2271521 AMZN Mktp DE 44H3E104BMNTJF6E ",1
547,2023-06-14,-6.5,-6.5,Food,EUR,"BackWerk Stuttgart//Stuttgart/DE","2023-06-13T17:42 Debitk.0 2026-12 ",1
548,2023-07-14,-4.42,-4.42,Mobility,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1028149785215 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
549,2023-07-14,5.89,5.89,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.                                         DE","304-9903323-8231521 AMZ Apotheke Online 2K4KEIL37DOV5PBX ",1
550,2023-07-14,-9.08,-9.08,Shopping,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","305-4016813-9000322 Amazon.de K63KR1H0IIBI5X8U ",1
551,2023-08-14,-3.45,-3.45,Mobility,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1028719404107 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
552,2023-08-14,-5.99,-5.99,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1028732288561 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
553,2023-08-14,-20.0,-20.0,Food,EUR,"GENO-HAUS STUTTGART GMBH+C//STUTTGART/DE","2023-08-04T12:38 Debitk.0 2026-12 ",1
554,2023-08-14,-9.9,-9.9,Food,EUR,"Hot Dog Industries//STUTTGART/DE","2023-08-11T12:12 Debitk.0 2026-12 ",1
555,2023-08-14,-8.14,-8.14,Food,EUR,"NETTO MARKEN-DISCOU//STUTTGART/DE","2023-08-12T18:11 Debitk.0 2026-12 ",1
556,2023-08-14,-97.35,-97.35,Mobility,EUR,"DB VERTRIEB GMBH","AVVS000014844532 8/2023. ROCHE JOSHUA. 070378652-001 NR 101680285 BAHN.DE/ABOPORTAL ",1
557,2023-08-14,-46.55,-46.55,Mobility,EUR,"DB VERTRIEB GMBH","AVVS000014922158 8/2023. ROCHE JOSHUA. 070498880-001 NR 101929739 BAHN.DE/ABOPORTAL ",1
558,2023-11-14,-61.2,-61.2,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030557450123/PP.5524.PP/. Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
559,2023-11-14,-7.09,-7.09,Food,EUR,"SUBWAY MILANEO//Stuttgart/DE","2023-11-13T12:36 Debitk.0 2026-12 ",1
560,2023-11-14,-29.49,-29.49,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-2944312-5365110 AMZN Mktp DE 52WFBWKC7ILTQJZW ",1
561,2024-01-15,-73.09,-73.09,Food,EUR,"EDEKA SCHUSTER SAGT DANKE//STUTTGART/DE","2024-01-13T15:59 Debitk.0 2026-12 ",1
562,2024-01-15,-400.0,-400.0,"Child Support",EUR,"Wise Europe SA","P40671595 DATUM 14.01.2024. 06.42 UHR ",1
563,2024-01-15,-10.0,-10.0,Other,EUR,"UNO-Fluechtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
564,2023-02-15,-50.0,-50.0,Food,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1025271559843 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
565,2024-02-15,-29.74,-29.74,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2024-02-13T09:07 Debitk.0 2026-12 ",1
566,2024-02-15,-100.0,-100.0,Electric,EUR,"EOS Deutscher Inkasso-Dienst GmbH","27825588301 DATUM 14.02.2024. 20.30 UHR ",1
567,2024-02-15,-55.08,-55.08,Other,EUR,"Rundfunk ARD. ZDF. DRadio","Rundfunk 01.2024 - 03.2024 Beitragsnr. 288015620 Aenderungen ganz bequem: www.rundfunkbeitrag.de ",1
568,2024-02-15,-10.0,-10.0,Other,EUR,"UNO-Fluechtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
569,2023-03-15,-107.67,-107.67,"Child Support",EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1025800316210 PP.5524.PP . Wise Europe. Ihr Einkauf bei Wise Europe ",1
570,2024-03-15,-4.7,-4.7,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1033112465824/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
571,2024-03-15,-4.7,-4.7,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1033124698473/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
572,2024-03-15,-8.08,-8.08,Food,EUR,"SUBWAY MILANEO//Stuttgart/DE","2024-03-14T12:49 Debitk.0 2026-12 ",1
573,2024-03-15,-10.0,-10.0,Other,EUR,"UNO-Fluechtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
574,2024-04-15,-19.4,-19.4,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1033704824523/PP.5524.PP/. MILES Mobility GmbH. Ihr Einkauf bei MILES Mobility GmbH ",1
575,2024-04-15,-56.0,-56.0,Other,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1033711023972/PP.5524.PP/. . Ihr Einkauf bei ",1
576,2024-04-15,-12.98,-12.98,Food,EUR,"KFC 680//STUTTGART/DE","2024-04-11T12:27 Debitk.0 2026-12 ",1
577,2024-04-15,-26.1,-26.1,Food,EUR,"AUGUSTINERKELLER CHRISTIAN//MUENCHEN/DE","2024-04-12T19:57 Debitk.0 2026-12 ",1
578,2024-04-15,-60.0,-60.0,Food,EUR,"MH MUNICH CITY WEST F/LANDSBERGER STRASSE/MUENCHEN/DE/0","2024-04-12T23:52 Debitk.0 2026-12 ",1
579,2024-04-15,-25.9,-25.9,Food,EUR,"HANS IM GLUECK GASTRO GMBH GIR 69087366//MUNCHEN/DE","2024-04-13T14:37 Debitk.0 2026-12 ",1
580,2024-04-15,-110.0,-110.0,Food,EUR,"GRILL + GRACE//Muenchen/DE","2024-04-13T22:24 Debitk.0 2026-12 ",1
581,2024-04-15,-10.0,-10.0,Other,EUR,"UNO-Fluechtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
582,2024-05-15,-25.92,-25.92,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1034370479442/PP.5524.PP/. MILES Mobility GmbH. Ihr Einkauf bei MILES Mobility GmbH ",1
583,2024-05-15,-55.08,-55.08,Other,EUR,"Rundfunk ARD. ZDF. DRadio","Rundfunk 04.2024 - 06.2024 Beitragsnr. 288015620 Aenderungen ganz bequem: www.rundfunkbeitrag.de ",1
584,2023-06-15,-3.26,-3.26,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1027599707093 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
585,2023-06-15,-22.24,-22.24,Shopping,EUR,"Gesundhaus Apotheke im Milaneo//Stuttgart/DE","2023-06-14T09:39 Debitk.0 2026-12 ",1
586,2023-06-15,-116.06,-116.06,Other,EUR,"Rundfunk ARD. ZDF. DRadio","Rundfunk bis 06.2023 Beitragsnr. 288015620 Aenderungen ganz bequem: www.rundfunkbeitrag.de ",1
587,2023-08-15,-46.28,-46.28,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1028759331986 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
588,2023-08-15,-3.01,-3.01,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1028774509719 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
589,2023-08-15,-9.99,-9.99,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-4254102-6505943 AMZN Mktp DE 3EZ2M9MSDX8DLC0E ",1
590,2023-08-15,-5.99,-5.99,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-7041299-7748360 AMZN Mktp DE 69PX2HGF6FDYUKKW ",1
591,2023-08-15,-2.0,-2.0,Mobility,EUR,"Parken Stuttgart 66E9210002","Parken 07-08-2023 09:31 1983 PRM 66E9210002 ",1
592,2023-08-15,-55.08,-55.08,Other,EUR,"Rundfunk ARD. ZDF. DRadio","Rundfunk 07.2023 - 09.2023 Beitragsnr. 288015620 Aenderungen ganz bequem: www.rundfunkbeitrag.de ",1
593,2023-09-15,-4.45,-4.45,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029379521124 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
594,2023-09-15,-10.0,-10.0,Other,EUR,"UNO-Fluechtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
595,2023-11-15,-3.39,-3.39,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030610645241/. Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
596,2023-11-15,-17.95,-17.95,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-11-14T17:17 Debitk.0 2026-12 ",1
597,2023-11-15,-6.29,-6.29,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-2359840-8163544 AMZN Mktp DE 41C93OWYAQQD6AYT ",1
598,2023-11-15,-34.77,-34.77,Shopping,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","305-6945529-4448354 Amazon.de 22QN3EUSQ00SKVA1 ",1
599,2023-11-15,-6.8,-6.8,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-8027127-5033945 AMZN Mktp DE 4S9DXSULSGIOVRIN ",1
600,2023-11-15,-46.55,-46.55,Mobility,EUR,"DB VERTRIEB GMBH","AVVS000015831634 11/2023. ROCHE JOSHUA. 070576836-001 NR 102097825 BAHN.DE/ABOPORTAL ",1
601,2023-11-15,-55.08,-55.08,Other,EUR,"Rundfunk ARD. ZDF. DRadio","Rundfunk 10.2023 - 12.2023 Beitragsnr. 288015620 Aenderungen ganz bequem: www.rundfunkbeitrag.de ",1
602,2023-12-15,-46.55,-46.55,Mobility,EUR,"DB VERTRIEB GMBH","AVVS000017536579 12/2023. ROCHE JOSHUA. 070576836-001 NR 102097825 BAHN.DE/ABOPORTAL ",1
603,2023-12-15,-10.0,-10.0,Other,EUR,"UNO-Fluechtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
604,2023-01-16,-11.17,-11.17,Food,EUR,"01707 MCDONALDS//STUTTGART/DE","2023-01-13T18:34 Debitk.0 2026-12 ",1
605,2023-01-16,-18.66,-18.66,Shopping,EUR,"TOOM BM SAGT DANKE 13563543//STUTTGART BAD CAN/DE","2023-01-14T13:42 Debitk.0 2026-12 ",1
606,2023-01-16,-42.22,-42.22,Food,EUR,"NETTO MARKEN-DISCOU//STUTTGART/DE","2023-01-14T14:25 Debitk.0 2026-12 ",1
607,2023-01-16,-17.8,-17.8,Food,EUR,"GRAU GMBH BAD CANNSTATT//Stuttgart-Bad Cannstadt/DE","2023-01-14T14:36 Debitk.0 2026-12 ",1
608,2023-01-16,-220.0,-220.0,Other,EUR,"Joshua Roche","Transfer DATUM 16.01.2023. 16.09 UHR ",1
609,2024-01-16,-15.4,-15.4,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031892425248/PP.5524.PP/. MILES Mobility GmbH. Ihr Einkauf bei MILES Mobility GmbH ",1
610,2024-01-16,-7.86,-7.86,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031908466999/PP.5524.PP/. MILES Mobility GmbH. Ihr Einkauf bei MILES Mobility GmbH ",1
611,2024-01-16,-29.49,-29.49,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031910842917/PP.5524.PP/. Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
612,2024-01-16,-5.9,-5.9,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031912251814/PP.5524.PP/. MILES Mobility GmbH. Ihr Einkauf bei MILES Mobility GmbH ",1
613,2024-01-16,-4.5,-4.5,Food,EUR,"Selecta Deutschland Gm/UNKNOWN/Kelsterbach/DE/0","2024-01-13T05:51 Debitk.0 2026-12 ",1
614,2024-01-16,-24.46,-24.46,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2024-01-15T17:58 Debitk.0 2026-12 ",1
615,2023-02-16,-13.99,-13.99,Entertainment,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1025283801367 PP.5524.PP . www.steampowered.com. Ihr Einkauf bei www.steampowered.com ",1
616,2024-02-16,-2.68,-2.68,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032547677110/. Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
617,2024-02-16,-14.6,-14.6,Food,EUR,"Frittenwerk Stuttgart GmbH + Co. KG//STUTTGART/DE","2024-02-14T12:37 Debitk.0 2026-12 ",1
618,2024-04-16,-3.79,-3.79,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1033766832555/. Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
619,2024-04-16,-1.0,-1.0,Food,EUR,"NYA.Hering Sanikonzept/Muenchen Hbf. Gleis/Munchen/DE/0","2024-04-14T12:16 Debitk.0 2026-12 ",1
620,2024-04-16,-97.83,-97.83,Food,EUR,"EDEKA SCHUSTER SAGT DANKE//STUTTGART/DE","2024-04-15T16:11 Debitk.0 2026-12 ",1
621,2024-04-16,-5.29,-5.29,Food,EUR,"EDEKA SCHUSTER SAGT DANKE//STUTTGART/DE","2024-04-15T16:11 Debitk.0 2026-12 ",1
622,2023-05-16,-2.93,-2.93,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1026991559045 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
623,2023-05-16,-37.65,-37.65,Food,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1026994478349 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
624,2023-05-16,-3.58,-3.58,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1027008558096 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
625,2023-05-16,-10.0,-10.0,Other,EUR,"UNO-Fluechtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
626,2024-05-16,-10.0,-10.0,Other,EUR,"UNO-Fluchtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
627,2023-06-16,-10.0,-10.0,Other,EUR,"UNO-Fluechtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
628,2023-08-16,-4.42,-4.42,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1028807417002 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
629,2023-08-16,-10.0,-10.0,Other,EUR,"UNO-Fluechtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
630,2023-11-16,-10.0,-10.0,Other,EUR,"UNO-Fluechtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
631,2023-01-17,-30.69,-30.69,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1024694913025 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
632,2023-01-17,-3.07,-3.07,Food,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1024694918676 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
633,2023-01-17,-21.6,-21.6,Food,EUR,"CAFE-BAR ILGE JOERG WALTER//SCHWAEBISCH/DE","2023-01-15T16:39 Debitk.0 2026-12 ",1
634,2023-01-17,-6.0,-6.0,Food,EUR,"STADTWERKE SCHWAEBISCH HAL//SCHWAEBISCH/DE","2023-01-15T16:45 Debitk.0 2026-12 ",1
635,2024-01-17,-8.06,-8.06,Food,EUR,ROTEBUEHL-APOTHEKE//STUTTGART/DE,"2024-01-15T11:01 Debitk.0 2026-12 ",1
636,2024-01-17,-34.86,-34.86,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2024-01-16T13:54 Debitk.0 2026-12 ",1
637,2024-01-17,-10.53,-10.53,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-1052099-1636306 AMZN Mktp DE 2EM34IY1ZPPCUG30 ",1
638,2024-01-17,-11.7,-11.7,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-1052099-1636306 AMZN Mktp DE 6CKC4HTYXXRKFH8Z ",1
639,2024-01-17,-17.15,-17.15,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-1885597-7916362 AMZN Mktp DE 12HCMASNFAHATJ1W ",1
640,2024-01-17,-4.16,-4.16,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-3614760-8412310 AMZN Mktp DE 23CLO95RV6S4QJQ9 ",1
641,2024-01-17,-49.99,-49.99,Shopping,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","305-8600812-9793951 Amazon.de 77URX6U3DQT6I0WT ",1
642,2023-03-17,-6.4,-6.4,Food,EUR,"BackWerk Stuttgart//Stuttgart/DE","2023-03-16T17:22 Debitk.0 2026-12 ",1
643,2023-04-17,-61.0,-61.0,Other,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1026401407735 PP.5524.PP . . Ihr Einkauf bei ",1
644,2023-04-17,-129.9,-129.9,Shopping,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1026402718893 . Mister Spex SE. Ihr Einkauf bei Mister Spex SE ",1
645,2023-04-17,-3.0,-3.0,Food,EUR,"SALES RETAIL INMOTION//KOELN/DE/0","2023-04-12T14:30 Debitk.0 2026-12 ",1
646,2023-04-17,-4.16,-4.16,Food,EUR,"Jumbo Amsterdam Wolven//AMSTERDAM/NL/1","2023-04-13T17:00 Debitk.0 2026-12 ",1
647,2023-04-17,-24.85,-24.85,Food,EUR,"NETTO MARKEN-DISCOU//STUTTGART/DE","2023-04-15T16:12 Debitk.0 2026-12 ",1
648,2023-04-17,-90.48,-90.48,Phone,EUR,"Telekom Deutschland GmbH                                              Landgrabenweg 151 53227 Bonn DE","Mobilfunk Kundenkonto 0059457327 RG 31411930000511/05.04.2023 ",1
649,2023-04-17,-10.0,-10.0,Other,EUR,"UNO-Fluechtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
650,2024-04-17,-27.87,-27.87,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1033786763150/PP.5524.PP/. MILES Mobility GmbH. Ihr Einkauf bei MILES Mobility GmbH ",1
651,2024-04-17,-4.03,-4.03,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1033802017824/PP.5524.PP/. Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
652,2024-04-17,-4.51,-4.51,Entertainment,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1033802458428/PP.5524.PP/. Hetzner Online GmbH. Ihr Einkauf bei Hetzner Online GmbH ",1
653,2024-04-17,-20.97,-20.97,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2024-04-16T19:02 Debitk.0 2026-12 ",1
654,2023-07-17,-29.72,-29.72,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","303-9885820-5737911 AMZN Mktp DE 2FQH8H2950ITA3KU ",1
655,2023-07-17,9.08,9.08,Shopping,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND                         DE","305-4016813-9000322 AMZ Amazon.de 3EL0W7N72ZXLYL8B ",1
656,2023-08-17,-6.4,-6.4,Food,EUR,"ELITE FOOD GASTRO G//KOENIGSBRUNN/DE","2023-08-16T12:02 Debitk.0 2026-12 ",1
657,2023-08-17,-7.92,-7.92,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-08-16T17:48 Debitk.0 2026-12 ",1
658,2023-10-17,-21.8,-21.8,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030015486076 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
659,2023-10-17,-2.18,-2.18,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030015494088 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
660,2023-10-17,-20.06,-20.06,Food,EUR,"ALDI SE U. CO. KG//STUTTGART/DE","2023-10-16T18:13 Debitk.0 2026-12 ",1
661,2023-10-17,-28.0,-28.0,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-6734123-9190743 AMZN Mktp DE 7C05SIJXH53TKHN6 ",1
662,2023-10-17,-46.55,-46.55,Mobility,EUR,"DB VERTRIEB GMBH","AVVS000015579916 10/2023. ROCHE JOSHUA. 070576836-001 NR 102097825 BAHN.DE/ABOPORTAL ",1
663,2023-10-17,-10.0,-10.0,Other,EUR,"UNO-Fluechtlingshilfe e.V.","Vielen Dank fur Ihre Spende ",1
664,2023-11-17,-3.61,-3.61,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030644078153/. Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
665,2023-11-17,-4.29,-4.29,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030657147455/. Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
666,2023-11-17,-8.06,-8.06,Food,EUR,ROTEBUEHL-APOTHEKE//STUTTGART/DE,"2023-11-15T10:17 Debitk.0 2026-12 ",1
667,2023-01-18,-3.78,-3.78,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-01-17T12:50 Debitk.0 2026-12 ",1
668,2023-01-18,-6.09,-6.09,Food,EUR,"SUBWAY MILANEO//Stuttgart/DE","2023-01-17T12:59 Debitk.0 2026-12 ",1
669,2024-01-18,-9.23,-9.23,Entertainment,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031947228930/PP.5524.PP/. Hetzner Online GmbH. Ihr Einkauf bei Hetzner Online GmbH ",1
670,2024-01-18,-2.86,-2.86,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031947708411/. Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
671,2024-01-18,-4.7,-4.7,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031948521444/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
672,2024-01-18,-5.45,-5.45,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031964061175/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
673,2024-03-18,-3.09,-3.09,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1033132333030/. Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
674,2024-03-18,-4.7,-4.7,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1033145443296/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
675,2024-03-18,-8.47,-8.47,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2024-03-15T17:09 Debitk.0 2026-12 ",1
676,2023-04-18,-21.97,-21.97,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1026420631007 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
677,2023-04-18,-28.48,-28.48,Entertainment,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1026422211674 PP.5524.PP . Kaleidoscope Chamber Orchestra. Ihr Einkauf bei Kaleidoscope Chamber Orchestra ",1
